Tipo,Fecha,Modelo,LAT,LOG
Deslizamiento,08/2018,1.000000000000000,6.839516429220000,-75.348721507999997
Deslizamiento,08/2018,1.000000000000000,6.839289355220000,-75.348923643000006
Deslizamiento,08/2018,1.000000000000000,6.839231047220000,-75.349042347999998
Deslizamiento,08/2018,1.000000000000000,6.839058221220000,-75.349024135999997
Deslizamiento,08/2018,1.000000000000000,6.838059477220000,-75.349438249000002
Deslizamiento,08/2018,1.000000000000000,6.836700804220000,-75.349991228999997
Deslizamiento,08/2018,1.000000000000000,6.837385982220000,-75.350555982000003
Deslizamiento,08/2018,1.000000000000000,6.837850423220000,-75.350501674000000
Deslizamiento,08/2018,1.000000000000000,6.837418196220000,-75.351169167999998
Deslizamiento,08/2018,1.000000000000000,6.837429972220000,-75.351240110000006
Deslizamiento,08/2018,1.000000000000000,6.837639120220000,-75.351578724000007
Deslizamiento,08/2018,1.000000000000000,6.837385943220000,-75.352402490000003
Deslizamiento,08/2018,1.000000000000000,6.837260730220000,-75.352726052999998
Deslizamiento,08/2018,1.000000000000000,6.838046693220000,-75.352823340000000
Deslizamiento,08/2018,1.000000000000000,6.837659514220000,-75.352102142000007
Deslizamiento,08/2018,1.000000000000000,6.837676145220000,-75.351963599000001
Deslizamiento,08/2018,1.000000000000000,6.836101000220000,-75.353692803000001
Deslizamiento,08/2018,1.000000000000000,6.836343033220000,-75.353141332000007
Deslizamiento,08/2018,1.000000000000000,6.836242038220000,-75.353272802000006
Deslizamiento,08/2018,1.000000000000000,6.836261184220000,-75.353191416000001
Deslizamiento,08/2018,1.000000000000000,6.835880100220000,-75.354176344999999
Deslizamiento,08/2018,1.000000000000000,6.836121883220000,-75.354519351999997
Deslizamiento,08/2018,1.000000000000000,6.835941156220000,-75.352658285000004
Deslizamiento,08/2018,1.000000000000000,6.835127373220000,-75.353457462999998
Deslizamiento,08/2018,1.000000000000000,6.835461335220000,-75.352497838999994
Deslizamiento,08/2018,1.000000000000000,6.835790661220000,-75.352583886000005
Deslizamiento,08/2018,1.000000000000000,6.835871939220000,-75.353254178000000
Deslizamiento,08/2018,1.000000000000000,6.833473001220000,-75.353989561999995
Deslizamiento,08/2018,1.000000000000000,6.833938975220000,-75.352977271000000
Deslizamiento,08/2018,1.000000000000000,6.834203509220000,-75.352391789999999
Deslizamiento,08/2018,1.000000000000000,6.836108252220000,-75.355635655000000
Deslizamiento,08/2018,1.000000000000000,6.836385368220000,-75.355901797000001
Deslizamiento,08/2018,1.000000000000000,6.842727733220000,-75.352817353000006
Deslizamiento,08/2018,1.000000000000000,6.841848010220000,-75.352862262000002
Deslizamiento,08/2018,1.000000000000000,6.843911514220000,-75.352351065999997
Deslizamiento,08/2018,1.000000000000000,6.847096045220000,-75.350855972000005
Deslizamiento,08/2018,1.000000000000000,6.846406607220000,-75.350812110999996
Deslizamiento,08/2018,1.000000000000000,6.845569096220000,-75.351941889000003
Deslizamiento,08/2018,1.000000000000000,6.844723232220000,-75.351958478000000
Deslizamiento,08/2018,1.000000000000000,6.845520126220000,-75.354763922000004
Deslizamiento,08/2018,1.000000000000000,6.845963261220000,-75.355431179000007
Deslizamiento,08/2018,1.000000000000000,6.848360722220000,-75.349521914999997
Deslizamiento,08/2018,1.000000000000000,6.851020590220000,-75.350508413000000
Deslizamiento,08/2018,1.000000000000000,6.850645530220000,-75.350586905000000
Deslizamiento,08/2018,1.000000000000000,6.850225912220000,-75.351517369000007
Deslizamiento,08/2018,1.000000000000000,6.851474430220000,-75.351352706000000
Deslizamiento,08/2018,1.000000000000000,6.849339578220000,-75.351941491000005
Deslizamiento,08/2018,1.000000000000000,6.849477347220000,-75.351453297999996
