Fecha,Lluvia_Dia,Lluvia_Antecedente,Evento_MM,Umbral_Superado
1971-01-01,2.0,0.0,0,True
1971-01-03,3.0,2.0,0,True
1971-01-05,10.0,5.0,0,True
1971-01-06,23.0,15.0,0,True
1971-01-09,15.0,38.0,0,True
1971-01-11,10.0,58.0,0,True
1971-01-12,7.0,68.0,0,True
1971-01-17,20.0,86.0,0,True
1971-02-04,40.0,120.0,0,True
1971-02-16,12.0,86.0,0,True
1971-02-17,30.0,78.0,0,True
1971-02-18,30.0,108.0,0,True
1971-02-19,68.0,138.0,0,True
1971-02-23,30.0,226.0,0,True
1971-03-01,44.0,284.0,0,True
1971-03-03,74.0,340.0,0,True
1971-03-06,48.0,445.0,0,True
1971-03-17,62.0,521.0,0,True
1971-03-18,85.0,583.0,0,True
1971-03-31,74.0,567.0,0,True
1971-04-14,50.0,421.0,0,True
1971-04-22,62.0,297.0,0,True
1971-05-06,42.0,368.0,0,True
1971-05-07,110.0,390.0,0,True
1971-05-09,79.0,532.0,0,True
1971-05-22,94.0,794.0,0,True
1971-06-17,102.0,642.0,0,True
1971-06-26,105.0,633.0,0,True
1971-07-02,164.0,706.0,0,True
1971-07-04,114.0,867.0,0,True
1971-07-26,114.0,963.0,0,True
1971-08-27,71.0,577.0,0,True
1971-09-08,61.0,455.0,0,True
1971-09-16,60.0,433.0,0,True
1971-09-17,88.0,483.0,0,True
1971-09-18,110.0,571.0,0,True
1971-10-19,50.0,448.0,0,True
1971-11-08,52.0,399.0,0,True
1971-11-18,63.0,356.0,0,True
1971-12-17,13.0,97.0,0,True
1971-12-21,2.0,15.0,0,True
1971-12-23,33.0,17.0,0,True
1971-12-28,30.0,50.0,0,True
1971-12-29,10.0,80.0,0,True
1971-12-31,20.0,90.0,0,True
1972-01-03,18.0,110.0,0,True
1972-01-08,20.0,136.0,0,True
1972-01-10,52.0,156.0,0,True
1972-02-04,31.0,132.0,0,True
1972-02-06,23.0,155.0,0,True
1972-02-07,38.0,178.0,0,True
1972-02-10,18.0,144.0,0,True
1972-03-13,8.0,33.0,0,True
1972-03-14,23.0,41.0,0,True
1972-03-17,10.0,64.0,0,True
1972-03-19,20.0,64.0,0,True
1972-03-20,23.0,84.0,0,True
1972-03-21,18.0,107.0,0,True
1972-03-22,20.0,125.0,0,True
1972-03-30,23.0,153.0,0,True
1972-04-07,23.0,173.0,0,True
1972-04-08,20.0,196.0,0,True
1972-04-09,23.0,216.0,0,True
1972-04-10,31.0,239.0,0,True
1972-04-11,58.0,270.0,0,True
1972-04-12,34.0,328.0,0,True
1972-05-24,53.0,474.0,0,True
1972-07-06,28.0,263.0,0,True
1972-07-15,28.0,183.0,0,True
1972-07-23,28.0,139.0,0,True
1972-07-25,20.0,154.0,0,True
1972-08-08,28.0,137.0,0,True
1972-08-13,20.0,154.0,0,True
1972-08-18,20.0,166.0,0,True
1972-08-21,23.0,194.0,0,True
1972-08-24,29.0,192.0,0,True
1972-08-26,48.0,193.0,0,True
1972-09-09,33.0,276.0,0,True
1972-09-15,33.0,304.0,0,True
1972-09-25,33.0,289.0,0,True
1972-10-03,31.0,234.0,0,True
1972-10-10,33.0,268.0,0,True
1972-10-11,44.0,283.0,0,True
1972-10-31,43.0,331.0,0,True
1972-11-02,48.0,367.0,0,True
1972-11-04,43.0,392.0,0,True
1972-12-08,8.0,56.0,0,True
1972-12-10,10.0,54.0,0,True
1972-12-11,20.0,64.0,0,True
1972-12-16,8.0,48.0,0,True
1972-12-20,11.0,59.0,0,True
1972-12-21,58.0,70.0,0,True
1972-12-22,31.0,128.0,0,True
1972-12-23,18.0,149.0,0,True
1973-01-18,30.0,131.0,0,True
1973-02-07,8.0,48.0,0,True
1973-03-08,8.0,8.0,0,True
1973-03-13,10.0,8.0,0,True
1973-03-14,8.0,18.0,0,True
1973-03-21,10.0,26.0,0,True
1973-03-22,38.0,36.0,0,True
1973-03-23,30.0,74.0,0,True
1973-04-05,50.0,104.0,0,True
1973-04-14,30.0,148.0,0,True
1973-04-15,40.0,178.0,0,True
1973-04-17,30.0,234.0,0,True
1973-04-18,30.0,264.0,0,True
1973-04-19,30.0,294.0,0,True
1973-04-22,48.0,276.0,0,True
1973-04-23,41.0,294.0,0,True
1973-04-24,58.0,335.0,0,True
1973-06-11,35.0,328.0,0,True
1973-06-23,41.0,259.0,0,True
1973-06-24,48.0,300.0,0,True
1973-06-25,40.0,348.0,0,True
1973-07-27,23.0,226.0,0,True
1973-08-06,59.0,171.0,0,True
1973-08-26,28.0,224.0,0,True
1973-08-27,70.0,229.0,0,True
1973-08-31,58.0,310.0,0,True
1973-09-01,40.0,365.0,0,True
1973-09-02,55.0,405.0,0,True
1973-09-03,46.0,460.0,0,True
1973-09-10,60.0,508.0,0,True
1973-10-07,48.0,331.0,0,True
1973-10-17,41.0,227.0,0,True
1973-10-19,43.0,243.0,0,True
1973-10-20,43.0,286.0,0,True
1973-11-07,38.0,294.0,0,True
1973-11-09,70.0,328.0,0,True
1973-11-13,63.0,411.0,0,True
1973-12-28,40.0,197.0,0,True
1973-12-30,41.0,229.0,0,True
1973-12-31,40.0,240.0,0,True
1974-01-05,30.0,257.0,0,True
1974-01-15,30.0,232.0,0,True
1974-01-16,30.0,262.0,0,True
1974-01-20,40.0,284.0,0,True
1974-02-11,20.0,160.0,0,True
1974-02-12,48.0,170.0,0,True
1974-02-16,33.0,151.0,0,True
1974-02-26,40.0,134.0,0,True
1974-03-08,40.0,194.0,0,True
1974-03-22,40.0,120.0,0,True
1974-03-27,30.0,170.0,0,True
1974-03-29,20.0,173.0,0,True
1974-03-30,20.0,193.0,0,True
1974-03-31,30.0,203.0,0,True
1974-04-01,33.0,231.0,0,True
1974-04-08,40.0,227.0,0,True
1974-04-13,40.0,270.0,0,True
1974-04-26,40.0,386.0,0,True
1974-04-28,56.0,383.0,0,True
1974-05-02,50.0,377.0,0,True
1974-05-05,78.0,472.0,0,True
1974-06-13,30.0,233.0,0,True
1974-06-20,30.0,233.0,0,True
1974-06-23,30.0,216.0,0,True
1974-07-03,33.0,186.0,0,True
1974-07-07,30.0,249.0,0,True
1974-07-11,40.0,269.0,0,True
1974-07-17,30.0,280.0,0,True
1974-07-21,30.0,283.0,0,True
1974-07-24,30.0,270.0,0,True
1974-07-25,103.0,290.0,0,True
1974-07-26,108.0,393.0,0,True
1974-08-01,132.0,549.0,0,True
1974-08-31,48.0,252.0,0,True
1974-09-01,38.0,168.0,0,True
1974-09-02,23.0,196.0,0,True
1974-09-03,30.0,216.0,0,True
1974-09-07,38.0,256.0,0,True
1974-09-18,71.0,324.0,0,True
1974-09-19,40.0,395.0,0,True
1974-11-22,30.0,239.0,0,True
1974-11-30,20.0,199.0,0,True
1974-12-31,0.0,0.0,0,True
1975-01-01,0.0,0.0,0,True
1975-01-02,0.0,0.0,0,True
1975-01-03,0.0,0.0,0,True
1975-01-04,0.0,0.0,0,True
1975-01-05,0.0,0.0,0,True
1975-01-06,0.0,0.0,0,True
1975-01-07,10.0,0.0,0,True
1975-01-14,10.0,10.0,0,True
1975-01-15,3.0,20.0,0,True
1975-01-21,10.0,23.0,0,True
1975-02-02,10.0,33.0,0,True
1975-02-05,10.0,46.0,0,True
1975-02-16,20.0,33.0,0,True
1975-02-25,10.0,43.0,0,True
1975-02-27,10.0,53.0,0,True
1975-03-01,75.0,63.0,0,True
1975-03-03,58.0,148.0,0,True
1975-03-19,30.0,242.0,0,True
1975-04-02,20.0,195.0,0,True
1975-04-03,30.0,157.0,0,True
1975-04-04,94.0,174.0,0,True
1975-04-05,28.0,268.0,0,True
1975-04-08,30.0,283.0,0,True
1975-04-12,40.0,300.0,0,True
1975-04-24,40.0,285.0,0,True
1975-04-28,40.0,338.0,0,True
1975-04-29,51.0,378.0,0,True
1975-04-30,96.0,429.0,0,True
1975-05-03,53.0,502.0,0,True
1975-06-06,50.0,463.0,0,True
1975-06-13,68.0,433.0,0,True
1975-06-30,58.0,495.0,0,True
1975-07-31,54.0,424.0,0,True
1975-08-06,40.0,364.0,0,True
1975-08-20,41.0,364.0,0,True
1975-08-31,68.0,374.0,0,True
1975-09-14,40.0,385.0,0,True
1975-09-20,40.0,394.0,0,True
1975-09-21,49.0,424.0,0,True
1975-10-15,48.0,409.0,0,True
1975-10-26,142.0,340.0,0,True
1975-12-09,30.0,242.0,0,True
1975-12-16,40.0,236.0,0,True
1975-12-21,40.0,268.0,0,True
1976-01-13,30.0,149.0,0,True
1976-01-17,20.0,122.0,0,True
1976-01-26,31.0,73.0,0,True
1976-01-29,22.0,94.0,0,True
1976-02-06,20.0,136.0,0,True
1976-02-10,20.0,156.0,0,True
1976-02-26,33.0,129.0,0,True
1976-03-02,30.0,140.0,0,True
1976-03-03,20.0,170.0,0,True
1976-03-06,30.0,203.0,0,True
1976-03-10,30.0,203.0,0,True
1976-03-26,30.0,186.0,0,True
1976-03-28,30.0,173.0,0,True
1976-04-12,20.0,83.0,0,True
1976-04-13,40.0,103.0,0,True
1976-04-20,30.0,151.0,0,True
1976-04-23,23.0,183.0,0,True
1976-04-27,21.0,201.0,0,True
1976-04-28,56.0,192.0,0,True
1976-04-30,26.0,258.0,0,True
1976-05-03,36.0,284.0,0,True
1976-05-14,30.0,288.0,0,True
1976-05-18,41.0,335.0,0,True
1976-06-15,30.0,241.0,0,True
1976-06-21,31.0,224.0,0,True
1976-06-28,34.0,193.0,0,True
1976-06-29,28.0,214.0,0,True
1976-07-04,30.0,227.0,0,True
1976-07-12,40.0,288.0,0,True
1976-07-21,30.0,255.0,0,True
1976-07-24,88.0,264.0,0,True
1976-07-25,52.0,332.0,0,True
1976-08-11,88.0,274.0,0,True
1976-08-24,30.0,300.0,0,True
1976-09-19,30.0,130.0,0,True
1976-09-24,42.0,141.0,0,True
1976-09-26,61.0,149.0,0,True
1976-09-29,58.0,247.0,0,True
1976-10-02,38.0,324.0,0,True
1976-10-05,43.0,390.0,0,True
1976-10-08,53.0,466.0,0,True
1976-11-03,50.0,462.0,0,True
1976-11-17,32.0,284.0,0,True
1976-12-14,26.0,93.0,0,True
1976-12-22,10.0,49.0,0,True
1977-01-19,10.0,10.0,0,True
1977-02-09,30.0,10.0,0,True
1977-02-11,10.0,43.0,0,True
1977-02-12,50.0,53.0,0,True
1977-02-13,32.0,103.0,0,True
1977-02-27,20.0,179.0,0,True
1977-03-02,30.0,207.0,0,True
1977-03-20,30.0,123.0,0,True
1977-04-04,30.0,69.0,0,True
1977-04-05,84.0,99.0,0,True
1977-04-07,22.0,186.0,0,True
1977-04-11,22.0,216.0,0,True
1977-04-13,30.0,228.0,0,True
1977-04-15,41.0,258.0,0,True
1977-04-22,42.0,285.0,0,True
1977-04-24,52.0,359.0,0,True
1977-05-16,98.0,445.0,0,True
1977-06-04,51.0,505.0,0,True
1977-06-30,106.0,408.0,0,True
1977-07-09,83.0,462.0,0,True
1977-07-31,50.0,331.0,0,True
1977-08-08,64.0,374.0,0,True
1977-09-12,30.0,176.0,0,True
1977-09-13,51.0,206.0,0,True
1977-09-16,40.0,230.0,0,True
1977-09-20,30.0,220.0,0,True
1977-09-21,26.0,247.0,0,True
1977-09-24,31.0,281.0,0,True
1977-09-27,69.0,295.0,0,True
1977-10-08,40.0,388.0,0,True
1977-10-20,41.0,374.0,0,True
1977-11-01,40.0,389.0,0,True
1977-11-16,51.0,510.0,0,True
1977-12-12,21.0,149.0,0,True
1977-12-13,38.0,152.0,0,True
1978-01-15,0.0,0.0,0,True
1978-01-16,0.0,0.0,0,True
1978-01-17,0.0,0.0,0,True
1978-01-18,0.0,0.0,0,True
1978-01-19,0.0,0.0,0,True
1978-01-20,0.0,0.0,0,True
1978-01-21,0.0,0.0,0,True
1978-01-22,0.0,0.0,0,True
1978-01-23,3.0,0.0,0,True
1978-01-25,30.0,3.0,0,True
1978-01-26,10.0,33.0,0,True
1978-01-31,10.0,43.0,0,True
1978-02-04,30.0,53.0,0,True
1978-02-05,10.0,83.0,0,True
1978-02-08,40.0,107.0,0,True
1978-02-18,30.0,147.0,0,True
1978-02-26,40.0,137.0,0,True
1978-03-03,40.0,167.0,0,True
1978-03-04,36.0,207.0,0,True
1978-03-21,30.0,165.0,0,True
1978-03-22,23.0,195.0,0,True
1978-03-25,30.0,231.0,0,True
1978-03-27,44.0,258.0,0,True
1978-03-30,42.0,288.0,0,True
1978-04-07,161.0,239.0,0,True
1978-04-12,60.0,473.0,0,True
1978-04-15,113.0,609.0,0,True
1978-04-16,125.0,712.0,0,True
1978-05-25,52.0,335.0,0,True
1978-06-01,63.0,373.0,0,True
1978-06-02,132.0,392.0,0,True
1978-06-04,190.0,465.0,0,True
1978-06-11,210.0,655.0,0,True
1978-07-23,30.0,242.0,0,True
1978-07-25,30.0,270.0,0,True
1978-07-29,31.0,273.0,0,True
1978-08-02,31.0,254.0,0,True
1978-08-04,30.0,284.0,0,True
1978-08-08,34.0,322.0,0,True
1978-08-25,30.0,206.0,0,True
1978-08-30,31.0,218.0,0,True
1978-08-31,30.0,249.0,0,True
1978-09-05,52.0,255.0,0,True
1978-09-10,41.0,244.0,0,True
1978-09-14,151.0,293.0,0,True
1978-10-22,73.0,417.0,0,True
1978-10-31,118.0,519.0,0,True
1978-11-02,84.0,615.0,0,True
1978-12-02,42.0,382.0,0,True
1978-12-07,38.0,351.0,0,True
1978-12-09,49.0,386.0,0,True
1979-01-15,0.0,0.0,0,True
1979-01-16,0.0,0.0,0,True
1979-01-17,0.0,0.0,0,True
1979-01-18,0.0,0.0,0,True
1979-01-19,0.0,0.0,0,True
1979-01-20,0.0,0.0,0,True
1979-01-21,0.0,0.0,0,True
1979-01-22,10.0,0.0,0,True
1979-01-23,3.0,10.0,0,True
1979-01-26,8.0,13.0,0,True
1979-01-31,10.0,21.0,0,True
1979-02-17,30.0,31.0,0,True
1979-02-20,31.0,61.0,0,True
1979-02-23,41.0,79.0,0,True
1979-03-06,30.0,133.0,0,True
1979-03-09,30.0,181.0,0,True
1979-03-23,30.0,150.0,0,True
1979-04-01,30.0,139.0,0,True
1979-04-04,40.0,169.0,1,True
1979-04-06,31.0,187.0,0,True
1979-04-08,30.0,200.0,0,True
1979-04-09,54.0,200.0,0,True
1979-04-10,31.0,254.0,0,True
1979-04-14,30.0,295.0,0,True
1979-05-16,40.0,366.0,0,True
1979-05-19,92.0,379.0,0,True
1979-05-20,76.0,441.0,0,True
1979-05-31,139.0,481.0,0,True
1979-06-06,82.0,702.0,0,True
1979-07-12,30.0,119.0,0,True
1979-07-15,51.0,111.0,0,True
1979-07-31,42.0,134.0,0,True
1979-08-16,30.0,95.0,0,True
1979-08-18,18.0,115.0,0,True
1979-08-19,16.0,123.0,0,True
1979-08-22,13.0,126.0,0,True
1979-08-27,40.0,149.0,0,True
1979-08-28,33.0,189.0,0,True
1979-08-31,40.0,190.0,0,True
1979-09-01,117.0,220.0,0,True
1979-09-04,38.0,340.0,0,True
1979-09-10,82.0,411.0,0,True
1979-09-18,148.0,548.0,0,True
1979-10-20,40.0,283.0,0,True
1979-10-26,43.0,389.0,0,True
1979-10-28,108.0,452.0,0,True
1979-12-13,30.0,106.0,0,True
1979-12-16,30.0,138.0,0,True
1979-12-19,40.0,178.0,0,True
1979-12-21,38.0,191.0,0,True
1980-01-01,40.0,181.0,0,True
1980-01-27,10.0,72.0,0,True
1980-01-30,10.0,90.0,0,True
1980-02-01,10.0,63.0,0,True
1980-02-03,40.0,51.0,0,True
1980-02-07,10.0,91.0,0,True
1980-02-17,40.0,101.0,0,True
1980-03-12,10.0,61.0,0,True
1980-03-16,30.0,71.0,0,True
1980-03-18,20.0,111.0,0,True
1980-03-21,30.0,73.0,0,True
1980-03-26,30.0,103.0,0,True
1980-04-03,30.0,153.0,0,True
1980-04-14,30.0,201.0,0,True
1980-04-23,30.0,169.0,0,True
1980-04-25,85.0,209.0,0,True
1980-04-26,40.0,264.0,0,True
1980-04-27,34.0,304.0,0,True
1980-05-09,204.0,360.0,0,True
1980-05-25,94.0,686.0,0,True
1980-06-20,68.0,381.0,0,True
1980-06-21,70.0,449.0,0,True
1980-06-22,90.0,509.0,0,True
1980-06-26,57.0,497.0,0,True
1980-06-30,72.0,544.0,0,True
1980-07-21,82.0,431.0,0,True
1980-07-31,30.0,223.0,0,True
1980-08-05,50.0,263.0,0,True
1980-08-15,30.0,292.0,0,True
1980-08-22,30.0,222.0,0,True
1980-08-27,30.0,226.0,0,True
1980-08-31,40.0,236.0,0,True
1980-09-05,30.0,229.0,0,True
1980-09-10,30.0,220.0,0,True
1980-09-14,40.0,250.0,0,True
1980-09-18,33.0,257.0,0,True
1980-09-20,30.0,300.0,0,True
1980-10-01,30.0,277.0,0,True
1980-10-04,106.0,304.0,0,True
1980-10-06,72.0,420.0,0,True
1980-10-08,110.0,511.0,0,True
1980-11-14,30.0,171.0,0,True
1980-11-20,30.0,151.0,0,True
1980-12-13,30.0,101.0,0,True
1980-12-25,30.0,48.0,0,True
1980-12-27,30.0,78.0,0,True
1980-12-29,10.0,100.0,0,True
1981-01-22,10.0,70.0,0,True
1981-01-25,10.0,50.0,0,True
1981-01-27,3.0,30.0,0,True
1981-01-28,10.0,33.0,0,True
1981-01-31,10.0,33.0,0,True
1981-03-03,0.0,0.0,0,True
1981-03-04,10.0,0.0,0,True
1981-03-08,30.0,10.0,0,True
1981-03-10,10.0,40.0,0,True
1981-03-13,10.0,50.0,0,True
1981-03-16,30.0,60.0,0,True
1981-04-05,40.0,80.0,0,True
1981-04-07,13.0,130.0,0,True
1981-04-14,30.0,122.0,0,True
1981-04-17,30.0,122.0,0,True
1981-04-18,98.0,152.0,0,True
1981-04-20,30.0,260.0,0,True
1981-04-21,66.0,290.0,0,True
1981-04-22,152.0,356.0,0,True
1981-07-01,40.0,325.0,0,True
1981-07-05,51.0,304.0,0,True
1981-08-01,43.0,213.0,0,True
1981-08-04,62.0,256.0,0,True
1981-08-15,30.0,211.0,0,True
1981-09-11,20.0,60.0,0,True
1981-09-12,30.0,80.0,0,True
1981-09-13,55.0,100.0,0,True
1981-09-24,40.0,136.0,0,True
1981-09-25,144.0,176.0,0,True
1981-10-14,40.0,367.0,0,True
1981-10-20,55.0,418.0,0,True
1981-10-21,170.0,473.0,0,True
1981-11-27,30.0,175.0,0,True
1981-11-29,30.0,152.0,0,True
1981-12-10,30.0,141.0,0,True
1981-12-13,41.0,172.0,0,True
1981-12-26,30.0,173.0,0,True
1982-01-05,30.0,132.0,0,True
1982-02-02,30.0,40.0,0,True
1982-02-07,10.0,30.0,0,True
1982-02-11,10.0,40.0,0,True
1982-02-12,41.0,50.0,0,True
1982-02-13,58.0,91.0,0,True
1982-02-15,26.0,162.0,0,True
1982-02-16,34.0,188.0,0,True
1982-03-11,40.0,203.0,0,True
1982-03-23,30.0,51.0,0,True
1982-03-26,10.0,81.0,0,True
1982-03-28,33.0,91.0,0,True
1982-03-30,32.0,134.0,0,True
1982-04-03,30.0,166.0,0,True
1982-04-05,31.0,206.0,0,True
1982-04-06,33.0,237.0,0,True
1982-04-07,30.0,270.0,0,True
1982-04-11,51.0,260.0,0,True
1982-04-12,39.0,300.0,0,True
1982-04-14,81.0,349.0,0,True
1982-06-05,40.0,288.0,0,True
1982-06-09,30.0,278.0,0,True
1982-06-18,30.0,229.0,0,True
1982-06-20,31.0,229.0,0,True
1982-07-05,61.0,183.0,0,True
1982-07-11,30.0,164.0,0,True
1982-07-17,30.0,193.0,0,True
1982-07-18,31.0,223.0,0,True
1982-07-23,30.0,182.0,0,True
1982-07-26,71.0,212.0,0,True
1982-08-03,30.0,294.0,0,True
1982-08-16,30.0,213.0,0,True
1982-08-24,30.0,152.0,0,True
1982-08-28,10.0,100.0,0,True
1982-08-30,88.0,110.0,0,True
1982-09-09,30.0,192.0,0,True
1982-09-13,30.0,243.0,0,True
1982-09-14,31.0,273.0,0,True
1982-09-18,30.0,264.0,0,True
1982-10-02,30.0,269.0,0,True
1982-10-04,41.0,309.0,0,True
1982-10-11,41.0,358.0,0,True
1982-10-22,31.0,298.0,0,True
1982-10-26,53.0,358.0,0,True
1982-10-30,98.0,452.0,0,True
1982-11-18,42.0,393.0,0,True
1982-12-03,31.0,206.0,0,True
1982-12-08,30.0,193.0,0,True
1982-12-14,31.0,237.0,0,True
1983-01-05,10.0,81.0,0,True
1983-01-30,82.0,10.0,0,True
1983-01-31,11.0,92.0,0,True
1983-02-08,13.0,93.0,0,True
1983-02-22,30.0,116.0,0,True
1983-02-28,25.0,146.0,0,True
1983-03-03,10.0,78.0,0,True
1983-03-04,30.0,88.0,0,True
1983-03-26,30.0,111.0,0,True
1983-04-08,10.0,81.0,0,True
1983-04-09,30.0,91.0,0,True
1983-04-12,40.0,132.0,0,True
1983-04-16,41.0,182.0,0,True
1983-04-18,31.0,202.0,0,True
1983-04-20,31.0,244.0,0,True
1983-04-22,30.0,278.0,0,True
1983-05-06,52.0,418.0,0,True
1983-05-17,39.0,373.0,0,True
1983-05-21,67.0,397.0,0,True
1983-07-05,14.0,60.0,0,True
1983-07-06,64.0,74.0,0,True
1983-07-07,18.0,127.0,0,True
1983-07-08,30.0,145.0,0,True
1983-07-11,30.0,183.0,0,True
1983-07-15,28.0,210.0,0,True
1983-07-19,30.0,256.0,0,True
1983-08-07,30.0,284.0,0,True
1983-08-17,30.0,207.0,0,True
1983-08-19,85.0,195.0,0,True
1983-08-22,30.0,291.0,0,True
1983-09-08,31.0,257.0,0,True
1983-09-21,31.0,272.0,0,True
1983-09-25,30.0,232.0,0,True
1983-10-02,31.0,260.0,0,True
1983-10-03,82.0,291.0,0,True
1983-10-14,42.0,300.0,0,True
1983-10-28,30.0,277.0,0,True
1983-11-14,30.0,146.0,0,True
1983-11-21,30.0,126.0,0,True
1983-11-24,31.0,128.0,0,True
1983-11-29,41.0,121.0,0,True
1983-11-30,26.0,159.0,0,True
1983-12-03,30.0,177.0,0,True
1983-12-09,31.0,227.0,0,True
1983-12-14,42.0,285.0,0,True
1983-12-15,33.0,297.0,0,True
1983-12-30,128.0,312.0,0,True
1984-02-17,6.0,3.0,0,True
1984-02-18,9.0,6.0,0,True
1984-02-22,53.0,15.0,0,True
1984-02-24,25.0,68.0,0,True
1984-02-25,33.0,93.0,0,True
1984-02-28,20.0,136.0,0,True
1984-02-29,38.0,156.0,0,True
1984-03-25,14.0,133.0,0,True
1984-03-31,11.0,32.0,0,True
1984-04-05,11.0,49.0,0,True
1984-04-07,7.0,63.0,0,True
1984-04-14,42.0,76.0,0,True
1984-04-17,98.0,121.0,0,True
1984-04-18,31.0,219.0,0,True
1984-04-23,30.0,272.0,0,True
1984-04-25,30.0,295.0,0,True
1984-04-26,95.0,322.0,0,True
1984-04-30,98.0,453.0,0,True
1984-05-20,98.0,579.0,0,True
1984-06-15,31.0,293.0,0,True
1984-06-21,30.0,200.0,0,True
1984-06-28,31.0,226.0,0,True
1984-07-07,31.0,211.0,0,True
1984-07-14,30.0,234.0,0,True
1984-07-19,33.0,255.0,0,True
1984-07-31,30.0,220.0,0,True
1984-08-09,30.0,206.0,0,True
1984-08-10,28.0,233.0,0,True
1984-08-14,30.0,214.0,0,True
1984-08-17,30.0,222.0,0,True
1984-08-23,31.0,209.0,0,True
1984-09-02,30.0,202.0,0,True
1984-09-08,42.0,260.0,0,True
1984-09-12,34.0,252.0,0,True
1984-09-15,30.0,267.0,0,True
1984-09-17,31.0,267.0,0,True
1984-09-19,30.0,295.0,0,True
1984-10-01,41.0,322.0,0,True
1984-10-14,31.0,284.0,0,True
1984-10-16,37.0,274.0,0,True
1984-10-19,30.0,296.0,0,True
1984-10-25,33.0,286.0,0,True
1984-11-01,42.0,343.0,0,True
1984-11-05,42.0,400.0,0,True
1984-12-14,11.0,61.0,0,True
1984-12-19,31.0,48.0,0,True
1984-12-21,11.0,79.0,0,True
1985-01-04,11.0,66.0,0,True
1985-02-04,0.0,0.0,0,True
1985-02-05,0.0,0.0,0,True
1985-02-06,30.0,0.0,0,True
1985-02-07,11.0,30.0,0,True
1985-02-08,21.0,41.0,0,True
1985-02-10,30.0,62.0,0,True
1985-02-11,10.0,92.0,0,True
1985-02-16,30.0,109.0,0,True
1985-03-02,34.0,178.0,0,True
1985-03-04,30.0,223.0,0,True
1985-03-08,30.0,254.0,0,True
1985-03-28,30.0,153.0,0,True
1985-03-31,21.0,188.0,0,True
1985-04-03,31.0,178.0,0,True
1985-04-07,30.0,184.0,0,True
1985-04-27,41.0,151.0,0,True
1985-04-30,44.0,163.0,0,True
1985-05-05,31.0,161.0,0,True
1985-05-14,30.0,172.0,0,True
1985-05-24,30.0,235.0,0,True
1985-05-31,30.0,188.0,0,True
1985-06-05,31.0,180.0,0,True
1985-06-11,30.0,202.0,0,True
1985-06-17,30.0,180.0,0,True
1985-06-25,42.0,166.0,0,True
1985-06-29,30.0,194.0,0,True
1985-07-09,31.0,146.0,0,True
1985-07-14,30.0,155.0,0,True
1985-07-22,31.0,173.0,0,True
1985-07-30,24.0,176.0,0,True
1985-07-31,22.0,200.0,0,True
1985-08-05,35.0,236.0,0,True
1985-08-08,39.0,272.0,0,True
1985-08-16,33.0,311.0,0,True
1985-09-02,54.0,268.0,0,True
1985-09-07,40.0,273.0,0,True
1985-09-08,45.0,274.0,0,True
1985-09-09,57.0,319.0,0,True
1985-09-10,83.0,376.0,0,True
1985-09-11,80.0,459.0,0,True
1985-09-12,89.0,521.0,0,True
1985-09-13,125.0,586.0,0,True
1985-09-14,115.0,700.0,0,True
1985-09-15,130.0,797.0,0,True
1985-09-17,130.0,880.0,0,True
1985-10-20,43.0,234.0,0,True
1985-10-23,35.0,277.0,0,True
1985-10-26,39.0,333.0,0,True
1985-11-13,50.0,349.0,0,True
1985-11-15,65.0,386.0,0,True
1985-11-20,73.0,372.0,0,True
1985-11-22,74.0,445.0,0,True
1985-11-23,76.0,484.0,0,True
1985-11-29,69.0,413.0,0,True
1985-12-01,125.0,482.0,0,True
1985-12-02,130.0,607.0,0,True
1985-12-03,132.0,725.0,0,True
1985-12-06,135.0,880.0,0,True
1987-01-01,0.0,0.0,0,True
1987-01-02,0.0,0.0,0,True
1987-01-03,0.0,0.0,0,True
1987-01-04,0.0,0.0,0,True
1987-01-05,0.0,0.0,0,True
1987-01-06,0.0,0.0,0,True
1987-01-07,0.0,0.0,0,True
1987-01-08,0.0,0.0,0,True
1987-01-09,0.0,0.0,0,True
1987-01-10,0.0,0.0,0,True
1987-01-11,0.0,0.0,0,True
1987-01-12,0.0,0.0,0,True
1987-01-13,0.0,0.0,0,True
1987-01-14,0.0,0.0,0,True
1987-01-15,0.0,0.0,0,True
1987-01-16,0.0,0.0,0,True
1987-01-17,0.0,0.0,0,True
1987-01-18,22.0,0.0,0,True
1987-01-21,18.0,22.0,0,True
1987-01-22,83.0,40.0,0,True
1987-02-06,32.0,123.0,0,True
1987-02-07,56.0,155.0,0,True
1987-02-09,46.0,225.0,0,True
1987-02-11,68.0,298.0,0,True
1987-02-12,50.0,366.0,0,True
1987-03-04,38.0,361.0,0,True
1987-03-15,25.0,106.0,0,True
1987-03-16,15.0,90.0,0,True
1987-03-17,18.0,87.0,0,True
1987-04-01,32.0,103.0,0,True
1987-04-02,98.0,135.0,0,True
1987-04-07,89.0,205.0,0,True
1987-04-08,76.0,294.0,0,True
1987-04-09,53.0,370.0,0,True
1987-04-24,72.0,458.0,0,True
1987-04-25,93.0,530.0,0,True
1987-04-27,98.0,642.0,0,True
1987-04-30,86.0,782.0,0,True
1987-06-18,55.0,212.0,0,True
1987-06-23,18.0,169.0,0,True
1987-07-08,19.0,156.0,0,True
1987-07-16,25.0,191.0,0,True
1987-07-18,87.0,235.0,0,True
1987-07-21,31.0,257.0,0,True
1987-07-26,35.0,301.0,0,True
1987-08-02,73.0,503.0,0,True
